,StopID,NextRide,Location,Juris,Type_,Direction,Routes,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
483,3493.0,13605.0,PRIEST DR & TODD DR,Tempe,Standard,Northbound,56,1250 W GROVE PKWY,Mesa,AZ,85283.0,4435.0
484,3491.0,13606.0,PRIEST DR & DRAKE DR,Tempe,Standard,Northbound,56,1500 W DRAKE DR,Mesa,AZ,85283.0,4346.0
485,3490.0,13607.0,PRIEST DR & BELL DE MAR DR,Tempe,Standard,Northbound,56,6955 S PRIEST DR,Mesa,AZ,85283.0,4350.0
486,3502.0,13612.0,PRIEST DR & AZ MILLS EAST,Tempe,Standard,Northbound,56,4605 S PRIEST DR,Tempe,AZ,85282.0,6506.0
487,3507.0,13613.0,PRIEST DR & MANHATTON DR,Tempe,Standard,Northbound,56,3875 S PRIEST DR,Tempe,AZ,85282.0,4424.0
488,3509.0,13615.0,PRIEST DR & SOUTHERN AVE,Tempe,Standard,Northbound,56,1330 W SOUTHERN AVE,Tempe,AZ,85282.0,4545.0
489,3506.0,13616.0,PRIEST DR & FAIRMONT DR,Tempe,Standard,Northbound,56,1326 W FAIRMONT DR,Tempe,AZ,85282.0,3424.0
490,3500.0,13617.0,PRIEST DR & ALAMEDA DR,Tempe,Standard,Northbound,56,1348 W ALAMEDA DR,Tempe,AZ,85282.0,3310.0
491,3498.0,13618.0,PRIEST DR & 23RD ST,Tempe,Standard,Northbound,56,1350 W 23RD ST,Tempe,AZ,85282.0,1837.0
492,3504.0,13619.0,PRIEST DR & BROADWAY RD,Tempe,Standard,Northbound,56,1330 W BROADWAY RD,Tempe,AZ,85282.0,1201.0
493,3492.0,13620.0,PRIEST DR & 17TH ST,Tempe,Standard,Northbound,56,1602 S PRIEST DR,Mesa,AZ,85281.0,6204.0
494,3497.0,13621.0,PRIEST DR & 14TH ST,Tempe,Standard,Northbound,56,1372 W 15TH ST,Mesa,AZ,85281.0,6209.0
495,7657.0,13622.0,PRIEST DR & 13TH ST,Tempe,Standard,Northbound,56,1358 W 13TH ST,Mesa,AZ,85281.0,6365.0
496,3511.0,13623.0,PRIEST DR & 11TH ST,Tempe,Standard,Northbound,56,1337 W 11TH ST,Mesa,AZ,85281.0,5398.0
497,7658.0,13624.0,PRIEST DR & ELNA RAE ST,Tempe,Standard,Northbound,56,1349 W ELNA RAE ST,Mesa,AZ,85281.0,5341.0
498,3510.0,13625.0,PRIEST DR & UNIVERSITY DR,Tempe,Standard,Northbound,56,1330 W UNIVERSITY DR,Mesa,AZ,85281.0,3320.0
499,3499.0,13626.0,PRIEST DR & 5TH ST,Tempe,Standard,Northbound,56,1332 S PRIEST DR,Mesa,AZ,85281.0,6956.0
500,3508.0,13627.0,PRIEST DR & RIO SALADO PKWY,Tempe,Standard,Northbound,56,130 S PRIEST DR,Mesa,AZ,85281.0,2593.0
501,3550.0,14693.0,RURAL RD & RIO SALADO PKWY,Tempe,Standard,Northbound,72,945 E PLAYA DEL NORTE DR,Mesa,AZ,85281.0,2205.0
502,3041.0,14694.0,RURAL RD & PLAYA DEL NORTE,Tempe,Standard,Northbound,72,910 E PLAYA DEL NORTE DR,Mesa,AZ,85281.0,1984.0
503,3056.0,14696.0,SCOTTSDALE RD & CURRY RD,Tempe,Standard,Northbound,72,1001 N SCOTTSDALE RD,Mesa,AZ,85281.0,1726.0
504,7715.0,14697.0,SCOTTSDALE RD & WEBER DR,Tempe,Standard,Northbound,72,1331 N SCOTTSDALE RD,Mesa,AZ,85281.0,1732.0
505,3063.0,14698.0,SCOTTSDALE RD & HANCOCK AVE,Tempe,Standard,Northbound,72 | EART,1545 N SCOTTSDALE RD,Mesa,AZ,85281.0,1560.0
506,3075.0,14699.0,SCOTTSDALE RD & MCKELLIPS RD,Tempe,Standard,Northbound,72 | EART,405 N SCOTTSDALE RD,Phoenix,AZ,85257.0,4216.0
507,3090.0,14700.0,SCOTTSDALE RD & FILLMORE ST,Tempe,Standard,Northbound,72 | EART,601 N SCOTTSDALE RD,Phoenix,AZ,85257.0,4218.0
508,4755.0,14807.0,SCOTTSDALE RD & FILLMORE ST,Tempe,Standard,Southbound,72 | EART | MRT,2324 N SCOTTSDALE RD,Mesa,AZ,85281.0,1151.0
509,4770.0,14808.0,SCOTTSDALE RD & MCKELLIPS RD,Tempe,Standard,Southbound,72 | EART,1926 N SCOTTSDALE RD,Mesa,AZ,85281.0,1517.0
510,4749.0,14809.0,SCOTTSDALE RD & CAVALIER DR,Tempe,Standard,Southbound,72 | EART,1636 N SCOTTSDALE RD,Mesa,AZ,85281.0,1512.0
511,7712.0,14810.0,SCOTTSDALE RD & HANCOCK DR,Tempe,Standard,Southbound,72 | EART,1444 N SCOTTSDALE RD,Mesa,AZ,85281.0,1715.0
512,7713.0,14811.0,SCOTTSDALE RD & WEBER DR,Tempe,Standard,Southbound,72,1380 N SCOTTSDALE RD,Mesa,AZ,85281.0,1733.0
513,4790.0,14812.0,SCOTTSDALE RD & CURRY RD,Tempe,Standard,Southbound,72,960 N SCOTTSDALE RD,Mesa,AZ,85281.0,2117.0
514,4733.0,14813.0,RURAL RD & GILBERT DR,Tempe,Standard,Southbound,72,808 N SCOTTSDALE RD,Mesa,AZ,85281.0,1923.0
515,4731.0,14814.0,RURAL RD & PLAYA DEL NORTE,Tempe,Standard,Southbound,72,430 N SCOTTSDALE RD,Mesa,AZ,85281.0,2024.0
516,5282.0,14815.0,RURAL RD & RIO SALADO PKWY,Tempe,Standard,Southbound,72,920 E UNIVERSITY DR,Mesa,AZ,85281.0,4298.0
517,5260.0,14816.0,RURAL RD & 6TH ST,Tempe,Standard,Southbound,72 | FSHF,920 E UNIVERSITY DR,Mesa,AZ,85281.0,4298.0
518,5287.0,14817.0,RURAL RD & TERRACE RD,Tempe,Standard,Southbound,72,944 S TERRACE RD,Mesa,AZ,85281.0,3807.0
519,5263.0,14818.0,RURAL RD & APACHE BLVD,Tempe,Standard,Southbound,72,912 E APACHE BLVD,Mesa,AZ,85281.0,5818.0
520,5258.0,14819.0,RURAL RD & SPENCE AVE,Tempe,Standard,Southbound,72 | MARS,1346 S RURAL RD,Mesa,AZ,85281.0,6802.0
521,9468.0,18497.0,RURAL RD & BROADWAY RD,Tempe,Standard,Southbound,72,739 E VISTA DEL CERRO DR,Mesa,AZ,85281.0,6825.0
522,5267.0,,RURAL RD & BROADWAY RD,Tempe,Standard,Southbound,72,1750 S RURAL RD,Mesa,AZ,85281.0,6850.0
523,5266.0,14822.0,RURAL RD & BROADMOR DR,Tempe,Standard,Southbound,72,2308 S RURAL RD,Tempe,AZ,85282.0,2425.0
524,5261.0,14823.0,RURAL RD & ALAMEDA DR,Tempe,Standard,Southbound,72 | 520,2710 S RURAL RD,Tempe,AZ,85282.0,3847.0
525,5291.0,14824.0,RURAL RD & WESLEYAN DR,Tempe,Standard,Southbound,72 | 520,731 E WESLEYAN DR,Tempe,AZ,85282.0,3844.0
526,5275.0,14825.0,RURAL RD & GENEVA DR,Tempe,Standard,Southbound,72,3200 S RURAL RD,Tempe,AZ,85282.0,3870.0
527,5284.0,14826.0,RURAL RD & SOUTHERN AVE,Tempe,Standard,Southbound,72 | JUPI,809 E SOUTHERN AVE,Tempe,AZ,85282.0,5205.0
528,5278.0,14827.0,RURAL RD & LA JOLLA DR,Tempe,Standard,Southbound,72,805 E LA JOLLA DR,Tempe,AZ,85282.0,5356.0
529,5277.0,14828.0,RURAL RD & HERMOSA DR,Tempe,Standard,Southbound,72,3910 S RURAL RD,Tempe,AZ,85282.0,5581.0
530,5286.0,14829.0,RURAL RD & SUPERSTITION FRWY,Tempe,Standard,Southbound,72,4400 S RURAL RD,Tempe,AZ,85282.0,7044.0
531,5268.0,14830.0,RURAL RD & CARTER DR,Tempe,Standard,Southbound,72,4540 S RURAL RD,Tempe,AZ,85282.0,7010.0
532,5279.0,14831.0,RURAL RD & MINTON DR,Tempe,Standard,Southbound,72,5120 S RURAL RD,Tempe,AZ,85282.0,7045.0
533,5264.0,14832.0,RURAL RD & BASELINE RD,Tempe,Standard,Southbound,72,915 E BASELINE RD,Mesa,AZ,85283.0,1391.0
534,5280.0,14833.0,RURAL RD & OXFORD DR,Tempe,Standard,Southbound,72,5405 S PALM DR,Mesa,AZ,85283.0,1920.0
535,5270.0,14834.0,RURAL RD & CORNELL DR,Tempe,Standard,Southbound,72,5605 S PALM DR,Mesa,AZ,85283.0,1922.0
536,5292.0,14835.0,RURAL RD & WESTCHESTER DR,Tempe,Standard,Southbound,72,6100 S RURAL RD,Mesa,AZ,85283.0,2904.0
537,5276.0,14836.0,RURAL RD & GUADALUPE RD,Tempe,Standard,Southbound,72,6402 S RURAL RD,Mesa,AZ,85283.0,2908.0
538,5285.0,14837.0,RURAL RD & STRAHAN DR,Tempe,Standard,Southbound,72,810 E CARMEN ST,Mesa,AZ,85283.0,3776.0
539,5265.0,14838.0,RURAL RD & BELL DE MAR DR,Tempe,Standard,Southbound,72,6813 S PALM DR,Mesa,AZ,85283.0,3744.0
540,5271.0,14839.0,RURAL RD & DIVOT DR,Tempe,Standard,Southbound,72,849 E DIVOT DR,Mesa,AZ,85283.0,4601.0
541,5294.0,14840.0,RURAL RD & TODD DR,Tempe,Standard,Southbound,72,837 E STEPHENS DR,Mesa,AZ,85283.0,4650.0
542,5273.0,14841.0,RURAL RD & ELLIOT RD,Tempe,Standard,Southbound,72 | 522,822 E SUNBURST LN,Tempe,AZ,85284.0,1850.0
543,5289.0,14842.0,RURAL RD & VINEDO LN,Tempe,Standard,Southbound,72 | 522,7837 S PALM DR,Tempe,AZ,85284.0,1464.0
544,5283.0,14843.0,RURAL RD & SECRETARIAT DR,Tempe,Standard,Southbound,72 | 522,8103 S PALM DR,Tempe,AZ,85284.0,1422.0
545,5269.0,14844.0,RURAL RD & CARVER RD,Tempe,Standard,Southbound,72 | 522,11616 S RURAL RD,Tempe,AZ,85284.0,2322.0
546,5272.0,14845.0,RURAL RD & EL FREDA DR,Tempe,Standard,Southbound,72 | 522,12002 S RURAL RD,Tempe,AZ,85284.0,2326.0
547,3548.0,14664.0,RURAL RD & WARNER RD,Tempe,Standard,Northbound,72 | 522,8749 S RURAL RD,Tempe,AZ,85284.0,2345.0
548,5259.0,14847.0,RURAL RD & LA VIEVE LN,Tempe,Standard,Southbound,72,12801 S 71ST ST,Tempe,AZ,85284.0,3103.0
549,5293.0,14848.0,RURAL RD & KNOX RD,Tempe,Standard,Southbound,72,13019 S 71ST ST,Tempe,AZ,85284.0,3101.0
550,5262.0,14849.0,RURAL RD & ALEXANDER BLVD,Tempe,Standard,Southbound,72,854 E MARIA LN,Tempe,AZ,85284.0,5008.0
551,3524.0,14661.0,RURAL RD & ALEXANDER BLVD,Tempe,Standard,Northbound,72,1001 E KNOX RD,Tempe,AZ,85284.0,3204.0
552,3537.0,14662.0,RURAL RD & KNOX RD,Tempe,Standard,Northbound,72,9325 S RURAL RD,Tempe,AZ,85284.0,3241.0
553,3539.0,14663.0,RURAL RD & LA VIEVE LN,Tempe,Standard,Northbound,72,902 E LA VIEVE LN,Tempe,AZ,85284.0,3222.0
554,5290.0,14846.0,RURAL RD & WARNER RD,Tempe,Standard,Southbound,72,881 E WARNER RD,Tempe,AZ,85284.0,2331.0
555,3532.0,14665.0,RURAL RD & EL FREDA DR,Tempe,Standard,Northbound,72 | 522,902 E EL FREDA RD,Tempe,AZ,85284.0,2421.0
556,3531.0,14666.0,RURAL RD & CARVER RD,Tempe,Standard,Northbound,72 | 522,8105 S JENTILLY LN,Tempe,AZ,85284.0,1558.0
557,3551.0,14667.0,RURAL RD & SECRETARIAT DR,Tempe,Standard,Northbound,72 | 522,8106 S JENTILLY LN,Tempe,AZ,85284.0,1558.0
558,3519.0,14668.0,RURAL RD & VINEDO LN,Tempe,Standard,Northbound,72 | 522,7818 S JENTILLY LN,Tempe,AZ,85284.0,1562.0
559,3533.0,14669.0,RURAL RD & ELLIOT RD,Tempe,Standard,Northbound,72,910 E ELLIOT RD,Tempe,AZ,85284.0,1572.0
560,3552.0,14670.0,RURAL RD & STEPHENS DR,Tempe,Standard,Northbound,72,902 E TODD DR,Mesa,AZ,85283.0,4600.0
561,3527.0,14671.0,RURAL RD & BELL DE MAR DR,Tempe,Standard,Northbound,72,901 E BENDIX DR,Mesa,AZ,85283.0,4007.0
562,3544.0,14672.0,RURAL RD & VAUGHN DR,Tempe,Standard,Northbound,72,6601 S RURAL RD,Mesa,AZ,85283.0,3747.0
563,3535.0,14673.0,RURAL RD & GUADALUPE RD,Tempe,Standard,Northbound,72,6323 S RURAL RD,Mesa,AZ,85283.0,2905.0
564,3549.0,14674.0,RURAL RD & WESTCHESTER DR,Tempe,Standard,Northbound,72,5939 S PALM DR,Mesa,AZ,85283.0,2920.0
565,3542.0,14675.0,RURAL RD & SOUTHSHORE DR,Tempe,Standard,Northbound,72,920 E DRIFTWOOD DR,Mesa,AZ,85283.0,1935.0
566,3521.0,14676.0,RURAL RD & OXFORD DR,Tempe,Standard,Northbound,72,913 E EVENINGSTAR LN,Mesa,AZ,85283.0,1936.0
567,3526.0,14677.0,RURAL RD & BASELINE RD,Tempe,Standard,Northbound,72,906 E BASELINE RD,Mesa,AZ,85283.0,1313.0
568,3530.0,14678.0,RURAL RD & LAKESHORE DR,Tempe,Standard,Northbound,72,4500 S LAKESHORE DR,Tempe,AZ,85282.0,7052.0
569,3553.0,14679.0,RURAL RD & SUPERSTITION FREEWAY,Tempe,Standard,Northbound,72,4403 S RURAL RD,Tempe,AZ,85282.0,7012.0
570,3536.0,14680.0,RURAL RD & HERMOSA DR,Tempe,Standard,Northbound,72,902 E HERMOSA DR,Tempe,AZ,85282.0,5503.0
571,3538.0,14681.0,RURAL RD & LA JOLLA DR,Tempe,Standard,Northbound,72,904 E LA JOLLA DR,Tempe,AZ,85282.0,5512.0
572,3541.0,14682.0,RURAL RD & SOUTHERN AVE,Tempe,Standard,Northbound,72 | 520,3025 S RURAL RD,Tempe,AZ,85282.0,3850.0
573,3540.0,14683.0,RURAL RD & LOYOLA DR,Tempe,Standard,Northbound,72 | 520,904 E LOYOLA DR,Tempe,AZ,85282.0,3811.0
574,3523.0,14684.0,RURAL RD & ALAMEDA DR,Tempe,Standard,Northbound,72,2621 S RURAL RD,Tempe,AZ,85282.0,2430.0
575,3528.0,14685.0,RURAL RD & BROADMOR DR,Tempe,Standard,Northbound,72,900 E BROADMOR DR,Tempe,AZ,85282.0,2414.0
576,3529.0,18164.0,RURAL RD & BROADWAY RD,Tempe,Standard,Northbound,72,926 E BROADWAY RD,Tempe,AZ,85282.0,1502.0
577,3547.0,14687.0,RURAL RD & VISTA DEL CERRO DR,Tempe,Standard,Northbound,72 | MARS,1711 S RURAL RD,Mesa,AZ,85281.0,6806.0
578,3543.0,14688.0,RURAL RD & SPENCE AVE,Tempe,Standard,Northbound,72,915 E APACHE BLVD,Mesa,AZ,85281.0,5817.0
579,3525.0,14689.0,RURAL RD & APACHE BLVD,Tempe,Standard,Northbound,72,912 E APACHE BLVD,Mesa,AZ,85281.0,5818.0
580,9340.0,10871.0,UNIV RURAL TC SBD LANE STOP 1 RT 72 S,Tempe,Transit Center,Southbound,72,735 E UNIVERSITY DR,Mesa,AZ,85281.0,2066.0
581,6099.0,12181.0,UNIVERSITY DR & PALO VERDE DORMS,Tempe,Standard,Westbound,30 | 62 | 72 | FSHB | MARS | MERC,601 E ALPHA DR,Mesa,AZ,85281.0,2008.0
582,3327.0,14169.0,COLLEGE AVE & UNIVERSITY DR,Tempe,Standard,Northbound,62 | 72 | FSHB | MARS | MERC | VENU,704 S COLLEGE AVE,Mesa,AZ,85281.0,3718.0
583,3546.0,14691.0,RURAL RD & UNIVERSITY DR,Tempe,Standard,Northbound,72 | FSHB,920 E UNIVERSITY DR,Mesa,AZ,85281.0,4298.0
584,3522.0,14692.0,RURAL RD & 6TH ST,Tempe,Standard,Northbound,72,920 E UNIVERSITY DR,Mesa,AZ,85281.0,4298.0
585,1020.0,14947.0,BASELINE RD & PRIEST DR,Tempe,Standard,Eastbound,77,1435 W BASELINE RD,Mesa,AZ,85283.0,1117.0
586,8046.0,14948.0,BASELINE RD & DARROW DR,Tempe,Standard,Eastbound,77,1403 W BASELINE RD,Mesa,AZ,85283.0,1038.0
587,1013.0,14949.0,BASELINE RD & BECK AVE,Tempe,Standard,Eastbound,77,1311 W BASELINE RD,Mesa,AZ,85283.0,5373.0
588,1007.0,14950.0,BASELINE RD & TERRY LN,Tempe,Standard,Eastbound,77,1133 W BASELINE RD,Mesa,AZ,85283.0,5351.0
589,67.0,14951.0,BASELINE RD & HARDY DR,Tempe,Standard,Eastbound,77,855 W BASELINE RD,Mesa,AZ,85283.0,5369.0
590,7680.0,14952.0,HARDY DR & ROOSEVELT ST,Tempe,Standard,Eastbound,77,505 W BASELINE RD,Mesa,AZ,85283.0,1169.0
591,1016.0,14225.0,BASELINE RD & KYRENE RD,Tempe,Standard,Eastbound,65 | 66 | 77,425 W BASELINE RD,Mesa,AZ,85283.0,1102.0
592,47.0,14953.0,BASELINE RD & ASH AVE,Tempe,Standard,Eastbound,77,5030 S MILL AVE,Tempe,AZ,85282.0,6833.0
593,73.0,14954.0,BASELINE RD & MILL AVE,Tempe,Standard,Eastbound,77,101 E BASELINE RD,Mesa,AZ,85283.0,1201.0
594,63.0,14955.0,BASELINE RD & COLLEGE AVE,Tempe,Standard,Eastbound,77,477 E BASELINE RD,Mesa,AZ,85283.0,1251.0
595,77.0,14956.0,BASELINE RD & RURAL RD,Tempe,Standard,Eastbound,77,995 E BASELINE RD,Mesa,AZ,85283.0,1333.0
596,80.0,14957.0,BASELINE RD & JENTILLY LN,Tempe,Standard,Eastbound,77,995 E BASELINE RD,Mesa,AZ,85283.0,1333.0
597,70.0,14958.0,BASELINE RD & LAKESHORE DR,Tempe,Standard,Eastbound,77,1202 E NORTHSHORE DR,Mesa,AZ,85283.0,1410.0
598,43.0,14959.0,BASELINE RD & DORSEY LN,Tempe,Standard,Eastbound,77,1316 E NORTHSHORE DR,Mesa,AZ,85283.0,2159.0
599,71.0,14960.0,BASELINE RD & MARINE DR,Tempe,Standard,Eastbound,77,1525 E BASELINE RD,Mesa,AZ,85283.0,1411.0
600,72.0,14961.0,BASELINE RD & MCCLINTOCK DR,Tempe,Standard,Eastbound,77 | 521,1805 E BASELINE RD,Mesa,AZ,85283.0,1522.0
601,44.0,14962.0,BASELINE RD & HAZELTON LN,Tempe,Standard,Eastbound,77 | 521,5205 S HAZELTON LN,Mesa,AZ,85283.0,2353.0
602,64.0,14963.0,BASELINE RD & COUNTRY CLUB WY,Tempe,Standard,Eastbound,77 | 521,2004 E RICE DR,Mesa,AZ,85283.0,2426.0
603,76.0,14964.0,BASELINE RD & RIVER DR,Tempe,Standard,Eastbound,77 | 521,2111 E BASELINE RD,Mesa,AZ,85283.0,1516.0
604,81.0,14965.0,BASELINE RD & PRICE RD,Tempe,Standard,Eastbound,77,2165 E BASELINE RD,Mesa,AZ,85283.0,1503.0
605,65.0,14966.0,BASELINE RD & DON CARLOS,Mesa,Standard,Eastbound,77,2612 W KNOWLES AVE,Tempe,AZ,85202.0,6321.0
606,66.0,14967.0,BASELINE RD & EL DORADO,Mesa,Standard,Eastbound,77,2312 W LINDNER AVE,Tempe,AZ,85202.0,6425.0
607,1014.0,14968.0,BASELINE RD & DOBSON RD,Mesa,Standard,Eastbound,77,1961 W BASELINE RD,Tempe,AZ,85202.0,9002.0
608,6278.0,14970.0,BASELINE RD & DOBSON RD,Mesa,Standard,Westbound,77,1954 S DOBSON RD,Tempe,AZ,85202.0,5660.0
609,6281.0,14971.0,BASELINE RD & EL DORADO,Mesa,Standard,Westbound,77,2540 W BASELINE RD,Tempe,AZ,85202.0,5403.0
610,6279.0,14972.0,BASELINE RD & DON CARLOS,Mesa,Standard,Westbound,77,2612 W BASELINE RD,Tempe,AZ,85202.0,5405.0
611,5373.0,14973.0,BASELINE RD & PRICE RD,Tempe,Standard,Westbound,77 | 521,5000 S PRICE RD,Tempe,AZ,85282.0,7445.0
612,5374.0,14974.0,BASELINE RD & RIVER DR,Tempe,Standard,Westbound,77 | 521,5115 S ROCKFORD DR,Tempe,AZ,85282.0,7442.0
613,5372.0,14975.0,BASELINE RD & COUNTRY CLUB WY,Tempe,Standard,Westbound,77 | 521,1984 E BASELINE RD,Mesa,AZ,85283.0,1535.0
614,5358.0,14976.0,BASELINE RD & KENWOOD LN,Tempe,Standard,Westbound,77 | 521,1920 E BASELINE RD,Mesa,AZ,85283.0,1511.0
615,5381.0,14977.0,BASELINE RD & MCCLINTOCK DR,Tempe,Standard,Westbound,77 | 521,1818 E BASELINE RD,Mesa,AZ,85283.0,1502.0
616,8047.0,14978.0,BASELINE RD & MCCLINTOCK DR,Tempe,Standard,Westbound,77,5130 S MCCLINTOCK DR,Tempe,AZ,85282.0,7368.0
617,6285.0,14979.0,BASELINE RD & ELM ST,Tempe,Standard,Westbound,77,1430 E BASELINE RD,Mesa,AZ,85283.0,1406.0
618,6280.0,14980.0,BASELINE RD & DORSEY LN,Tempe,Standard,Westbound,77,1250 E BASELINE RD,Mesa,AZ,85283.0,1436.0
619,6284.0,18155.0,BASELINE RD & LAKESHORE DR,Tempe,Standard,Westbound,77,5120 S LAKESHORE DR,Tempe,AZ,85282.0,7129.0
620,6292.0,18154.0,BASELINE RD & JENTILLY LN,Tempe,Standard,Westbound,77,1030 E BASELINE RD,Mesa,AZ,85283.0,1300.0
621,5375.0,14981.0,BASELINE RD & RURAL RD,Tempe,Standard,Westbound,77,808 E BASELINE RD,Mesa,AZ,85283.0,1207.0
622,5371.0,14983.0,BASELINE RD & COLLEGE AVE,Tempe,Standard,Westbound,77,220 E BASELINE RD,Mesa,AZ,85283.0,1202.0
623,6286.0,14251.0,BASELINE RD & MILL AVE,Tempe,Standard,Westbound,65 | 66 | 77,5124 S MILL AVE,Tempe,AZ,85282.0,6809.0
624,6275.0,14252.0,BASELINE RD & ASH AVE,Tempe,Standard,Westbound,65 | 77,5030 S MILL AVE,Tempe,AZ,85282.0,6833.0
625,6283.0,14984.0,BASELINE RD & KYRENE RD,Tempe,Standard,Westbound,77,616 W BASELINE RD,Mesa,AZ,85283.0,1105.0
626,6289.0,14985.0,BASELINE RD & ROOSEVELT ST,Tempe,Standard,Westbound,77,750 W BASELINE RD,Mesa,AZ,85283.0,5903.0
627,6282.0,14986.0,BASELINE RD & HARDY DR,Tempe,Standard,Westbound,77,5038 S HARDY DR,Tempe,AZ,85282.0,6626.0
628,6295.0,14987.0,BASELINE RD & TERRY LN,Tempe,Standard,Westbound,77,5038 S HARDY DR,Tempe,AZ,85282.0,6626.0
629,6293.0,14988.0,TERRY LN & BECK AVE,Tempe,Standard,Westbound,77,1222 W BASELINE RD,Mesa,AZ,85283.0,5362.0
630,6271.0,14989.0,BASELINE RD & DARROW DR,Tempe,Standard,Westbound,77,1330 W BASELINE RD,Mesa,AZ,85283.0,1116.0
631,6091.0,12183.0,UNIVERSITY DR & FOREST AVE,Tempe,Standard,Westbound,30 | VENU,130 E UNIVERSITY DR,Mesa,AZ,85281.0,3738.0
632,7112.0,12184.0,UNIVERSITY DR & MILL AVE,Tempe,Standard,Westbound,30,150 W UNIVERSITY DR,Mesa,AZ,85281.0,3640.0
633,7108.0,12185.0,UNIVERSITY DR & FARMER AVE,Tempe,Standard,Westbound,30,404 W UNIVERSITY DR,Mesa,AZ,85281.0,5543.0
634,7114.0,12186.0,UNIVERSITY DR & ROOSEVELT ST,Tempe,Standard,Westbound,30,603 W UNIVERSITY DR,Mesa,AZ,85281.0,3409.0
635,7110.0,12187.0,UNIVERSITY DR & HARDY DR,Tempe,Standard,Westbound,30,1002 W UNIVERSITY DR,Mesa,AZ,85281.0,3490.0
636,7106.0,12188.0,UNIVERSITY DR & BECK AVE,Tempe,Standard,Westbound,30 | VENU,1209 W UNIVERSITY DR,Mesa,AZ,85281.0,3317.0
637,7113.0,12189.0,UNIVERSITY DR & PRIEST DR,Tempe,Standard,Westbound,30 | VENU,1410 W UNIVERSITY DR,Mesa,AZ,85281.0,3226.0
638,7111.0,12190.0,UNIVERSITY DR & LINDON LN,Tempe,Standard,Westbound,30,1860 W UNIVERSITY DR,Mesa,AZ,85281.0,3247.0
639,7105.0,12191.0,UNIVERSITY DR & 52ND ST,Tempe,Standard,Westbound,30,2000 W UNIVERSITY DR,Mesa,AZ,85281.0,7235.0
640,7116.0,12192.0,UNIVERSITY DR & 48TH ST,Tempe,Standard,Westbound,30,637 S 48TH ST,Mesa,AZ,85281.0,2328.0
641,1787.0,12050.0,UNIVERSITY DR & 48TH ST,Tempe,Standard,Eastbound,30,2405 W UNIVERSITY DR,Mesa,AZ,85281.0,2301.0
642,1788.0,12051.0,UNIVERSITY DR & 52ND ST,Tempe,Standard,Eastbound,30,1775 W UNIVERSITY DR,Mesa,AZ,85281.0,3250.0
643,1791.0,12052.0,UNIVERSITY DR & EDWARD DR,Tempe,Standard,Eastbound,30,1615 W UNIVERSITY DR,Mesa,AZ,85281.0,3257.0
644,1795.0,12053.0,UNIVERSITY DR & PRIEST DR,Tempe,Standard,Eastbound,30 | VENU,1335 W UNIVERSITY DR,Mesa,AZ,85281.0,3353.0
645,1790.0,12054.0,UNIVERSITY DR & BECK AVE,Tempe,Standard,Eastbound,30,1111 W UNIVERSITY DR,Mesa,AZ,85281.0,3724.0
646,1793.0,12055.0,UNIVERSITY DR & HARDY DR,Tempe,Standard,Eastbound,30,960 W UNIVERSITY DR,Mesa,AZ,85281.0,7808.0
647,1794.0,12056.0,UNIVERSITY DR & MITCHELL DR,Tempe,Standard,Eastbound,30,603 W UNIVERSITY DR,Mesa,AZ,85281.0,3409.0
648,1792.0,12057.0,UNIVERSITY DR & FARMER AVE,Tempe,Standard,Eastbound,30,403 W UNIVERSITY DR,Mesa,AZ,85281.0,5472.0
649,1789.0,12058.0,UNIVERSITY DR & MAPLE AVE,Tempe,Standard,Eastbound,30,105 W UNIVERSITY DR,Mesa,AZ,85281.0,3639.0
650,859.0,12059.0,UNIVERSITY DR & MILL AVE,Tempe,Standard,Eastbound,30 | MERC | VENU,16 E UNIVERSITY DR,Mesa,AZ,85281.0,3645.0
651,825.0,12061.0,UNIVERSITY DR & COLLEGE AVE,Tempe,Standard,Eastbound,30 | FSHF | MARS | MERC,230 E UNIVERSITY DR,Mesa,AZ,85281.0,3730.0
652,867.0,12062.0,UNIVERSITY DR & PALO VERDE DORMS,Tempe,Standard,Eastbound,30 | 62 | FSHF | MARS | MERC,230 E UNIVERSITY DR,Mesa,AZ,85281.0,3730.0
653,863.0,12064.0,UNIVERSITY DR & RURAL RD,Tempe,Standard,Eastbound,30 | 62 | FSHF,809 S RURAL RD,Mesa,AZ,85281.0,2002.0
654,864.0,12065.0,UNIVERSITY DR & ATHLETES PL,Tempe,Standard,Eastbound,30 | 62 | FSHF,1111 E UNIVERSITY DR,Mesa,AZ,85281.0,4256.0
655,854.0,12066.0,UNIVERSITY DR & DORSEY LN,Tempe,Standard,Eastbound,30 | 62,1301 E UNIVERSITY DR,Mesa,AZ,85281.0,8405.0
656,9418.0,18292.0,E UNIVERSITY DR AT 1601 E UNIV,Tempe,Standard,Eastbound,30 | 62,1655 E UNIVERSITY DR,Mesa,AZ,85281.0,8471.0
657,857.0,12067.0,UNIVERSITY DR & MCCLINTOCK DR,Tempe,Standard,Eastbound,30,1835 E UNIVERSITY DR,Mesa,AZ,85281.0,4254.0
658,871.0,12069.0,UNIVERSITY DR & SMITH RD,Tempe,Standard,Eastbound,30,1975 E UNIVERSITY DR,Mesa,AZ,85281.0,8700.0
